port1,port2,sim_score
VÄSTERVIK,SKOGHALL,0.22076137639232
Sarkoy,Saida,0.22073812690454375
ÖRNSKÖLDSVIK,Odessa,0.22071499643921721
Lavrion (Laurium),Ayvalik,0.22070876114289825
RAAHE,Tekirdag,0.22068673220874552
Sulina (Port Et Zone Franche),Sevastopol,0.2206507380215311
SIMRISHAMN,Cheikh Zennad,0.22063574856838822
MÖNSTERÅS,KOVERHAR,0.22062924936460626
Constanta,Bandirmar,0.22060470295811382
Tuapse,Inebolu,0.2205740155852038
DEGERHAMN,Sarkoy,0.22051964825954706
MUSSALO,Kerch,0.2204756904096764
MUSSALO,Berdyansk,0.2204756904096764
Amasra,OXELÖSUND,0.2204167588234527
TAALINTEHDAS,Kherson,0.2203618796229901
Fethiye,Hopa,0.22031256534188692
HARAHOLMEN,OTTERBÄCKEN,0.22023756413905965
Sarkoy,Thasos,0.2202229218606748
Abu Qir,HAMINA,0.22013096369279203
KARLSHAMN,Saida,0.22005865077817277
Nea Karvali,BROFJORDEN,0.21999536216812585
Haifa,Rhodes,0.21994853169638132
TROLLHÄTTAN,Corinth,0.2198806779957019
Kos,GRISSLEHAMN,0.21978959542229942
STOCKHOLM,Lappeenranta,0.21963872993903716
Haifa,Mersin,0.2196129524843391
Oktyabrsk,KARLSBORG,0.21959456151460488
Ain El Mraisse _El Jisr,KARLSKRONA,0.21956220839497392
Maltepe,Saida,0.21952653341236644
Famagusta,Cide,0.2195164525211892
TORNIO,Kalimnos Island,0.21951275443502985
Ilyichevsk,Sulina (Port Et Zone Franche),0.21949359400696528
BÅLSTA,Poti,0.21948376640808703
Alexandria,HAMINA,0.2194570876923198
LÖDÖSE,Bar,0.21944818078785708
LÖDÖSE,Zelenika,0.21944816115788185
Reni,Mytilene,0.21938888693633082
NORRSUNDET,SÖDERTÄLJE,0.21932038187495237
VAASA,Anamur,0.21927619338830945
Ambarli,KOVERHAR,0.21917740424724452
OSLO,Ain El Mraisse _El Jisr,0.21911893558071038
Amorgos,VYBORG,0.21910627937411956
VAASA,Kas,0.21899822020661816
Sarkoy,RAAHE,0.2189412357326937
TROLLHÄTTAN,LANDSKRONA,0.21889126354769312
Odessa,TORNIO,0.2187506279634883
STRÖMSTAD,KAPELLSKÄR,0.21862048124388664
Abu Qir,Yalta,0.21856778602000554
HALMSTAD,SÖDERTÄLJE,0.21855645051973413
Abu Qir,KARLSBORG,0.21855292429351822
Aamshite,Kymi (Kimi),0.218530366089826
Oktyabrsk,HAMINA,0.21850416334381492
GRENÅ,Nikolayev,0.21842511789070657
GRUVÖN,Sitia,0.21841879291453092
Tuapse,SÖDERTÄLJE,0.21841769674710648
Buyukcekmece,Mangalia,0.21841018441720753
KOVERHAR,Gorele,0.21838069175538494
Trabzon,KOVERHAR,0.21838066687976973
Agnesberg,Amorgos,0.21837146041210387
OXELÖSUND,Bartin,0.21835615060281346
Bodrum,ÅHUS,0.21828606141160134
Agio Theodoroi,Medgidia,0.21824861022252087
HUSUM,Odessa,0.21807530267165354
BÅLSTA,Batumi,0.21801093565549448
STRÅ,Bandirmar,0.21800214834999174
Idhra (Hydra),Ust Dunaysk,0.21798515364053023
HARGSHAMN,Sitia,0.21797557505807683
Tekirdag,SILLAMÄE,0.21794917478907233
Alexandria,KARLSBORG,0.21792349253235463
VÄSTERVIK,Tekirdag,0.21785693975960882
BROFJORDEN,Keramoti,0.21778933986158666
Gelibolu,KRISTINEHAMN,0.21775011355408896
SÖLVESBORG,Akdeniz,0.2176814881963052
OXELÖSUND,Zonguldak,0.21767749456440758
Amasra,Oktyabrsk,0.21764661056314127
GRUVÖN,PORI/MÄNTYLUOTO,0.21761389750724158
Aliaga,Lappeenranta,0.21760448410428576
Batroun,Zonguldak,0.21749332004278527
LULEÅ,Sevastopol,0.21746204235817657
Eleusis,KALMAR,0.21742932192121173
STRÖMSTAD,Gorele,0.21730354012712796
Trabzon,STRÖMSTAD,0.21730352519565546
LIDKÖPING,Corinth,0.21726788139595948
Naxos,Inebolu,0.2172285621568127
Idhra (Hydra),Bandirmar,0.21720595811338944
Idhra (Hydra),Ej Jiye,0.21713415057434743
RAUMA,Kherson,0.21710761958032962
KALMAR,OXELÖSUND,0.21703618281017648
Alexandria,BROFJORDEN,0.2169945412109212
VYBORG,Latchi,0.21696010797636556
Aamshite,Canakkale,0.21689777579117436
HANKO/HANGÖ,SKOGHALL,0.21687415507001168
SÖRÅKER,HARAHOLMEN,0.2167428751350533
Agio Theodoroi,Ej Jiye,0.2167310933897545
Agio Theodoroi,Belgorod-Dnestrovskiy,0.2167153448298366
NORRSUNDET,Abu Qir,0.21668920488690413
VARBERG,SÖDERTÄLJE,0.21662427834015516
VÄSTERÅS,Keramoti,0.21660452858543353
El Dekheila,UUSIKAUPUNKI/NYSTAD,0.21659563425645095
Amorgos,Ain El Mraisse _El Jisr,0.21658341775512158
Nea Karvali,VARBERG,0.2165485667876275
Sariyer,ÅHUS,0.2165248144355415
SÖDERTÄLJE,Cide,0.2165018880329721
Lavrion (Laurium),Ceyhan,0.2164467814509594
Gulluk,VYBORG,0.2163141793914013
KARLSHAMN,Ej Jiye,0.21622083474200968
NORRKÖPING,Ceyhan,0.21617414750840655
Gelibolu,UST-LUGA,0.21614684879746554
STOCKHOLM,Thasos,0.21613814600202738
HUSUM,Belgorod-Dnestrovskiy,0.21613147895467788
KRAMFORS,Michurin,0.21605147154553517
Mytilene,Ust Dunaysk,0.2160487973849881
LOKSA,Bar,0.21601758797819934
LOKSA,Zelenika,0.21601754561264044
SAINT PETERSBURG,UDDEVALLA,0.2159730892764914
PIETARSAARI,SÖRÅKER,0.21592475726347593
NAANTALI/NÅDENDAL,Novorossiysk,0.21591735849577579
Constanta,Erdek,0.21586527162979258
HÖNSÄTER,KUNDA,0.21582299123655882
Sulina (Port Et Zone Franche),BERGKVARA,0.21573268724745823
NYNÄSHAMN,HÄRNÖSAND,0.21571862485726698
El Dekheila,SÖDERHAMN,0.21571647535683758
LÄNSI,NORRKÖPING,0.21569834296631624
Ashdod,Batumi,0.2156487811704273
Skiathos,Latchi,0.21560473787209716
KANTVIK,SKELLEFTEHAMN,0.21555387051380065
Kas,VYBORG,0.21555259825024742
Ain El Mraisse _El Jisr,Otranto,0.21554637722683506
Zonguldak,Gorele,0.21552121803190488
Trabzon,Zonguldak,0.21552118569759085
NORRKÖPING,Karabiga,0.2154966964393631
HARGSHAMN,Sariyer,0.2154909970771824
BROFJORDEN,Sidi Kerir,0.21544562261245176
Lavrion (Laurium),Constanta,0.21542718684055673
Mersin,Famagusta,0.2154270539426315
Aliaga,Sinop,0.21535235891503318
Alexandria,LULEÅ,0.21534952953886627
KARLSHAMN,Kas,0.21534468421812142
Idhra (Hydra),Constanta,0.21533193839099718
Nea Karvali,HARGSHAMN,0.2152096990651895
Iskenderun,Finike,0.21516619769763617
Tekirdag,Kherson,0.21511730221582553
Erdek,VYSOTSKI,0.21507884160417062
Tel Aviv,Cesme,0.21505861939003024
Beykoz,STORUGNS,0.21502677419573218
Dikili,MUSSALO,0.21501316305198886
RAUMA,Sidi Kerir,0.21499788080474447
Ashkelon,Batumi,0.21497663699317704
Ain El Mraisse _El Jisr,Ayancik,0.21490777587494558
Mersin,Belgorod-Dnestrovskiy,0.21489502677924696
OULU,Novorossiysk,0.21489067094374698
Batroun,KUNDA,0.21488676432638182
Ambarli,Basarabi,0.214866223619518
LÖDÖSE,KARLSKRONA,0.21485510679947784
Maltepe,STRÅ,0.21484759887139449
Agio Theodoroi,Ust Dunaysk,0.2148341870947636
Kymi (Kimi),Hopa,0.21482641041166753
Nea Karvali,HALMSTAD,0.21482254158781278
Diliskelesi,Medgidia,0.214764962355959
SÖDERTÄLJE,KALAJOKI,0.2147366967817315
Tasucu,Skopelos,0.21469158447770278
VARBERG,Keramoti,0.2146806339747321
Reni,KAPELLSKÄR,0.2146545254428178
Ayancik,Ayvalik,0.2146445226106327
Rhodes,Cheikh Zennad,0.2145111916240376
Thira,Sevastopol,0.21445551965868848
Syros (Syra),Batumi,0.21442135730771142
Marmaris,Famagusta,0.21439749832435695
Tuzla,SÖDERTÄLJE,0.21435193550838966
Ashkelon,Yalta,0.2141467496519543
Agio Theodoroi,Nea Karvali,0.2141024372601556
GRENÅ,BERGKVARA,0.21409875343452045
KEMI,Latchi,0.2140763841876116
HANKO/HANGÖ,VÄSTERÅS,0.21401707301683137
MUUGA,Bar,0.2139039418151578
MUUGA,Zelenika,0.21390389995393969
HARGSHAMN,Kos,0.21387019797436804
Rhodes,VYBORG,0.21385849520308053
TROLLHÄTTAN,Keramoti,0.21384685750348004
Sariyer,KOVERHAR,0.21383652034493572
Tasucu,Saida,0.21381452479702395
RAUMA,SKOGHALL,0.2137934822646206
MUSSALO,El Dekheila,0.21378763527566785
Bandirmar,Saida,0.2137585351261757
Beykoz,Berdyansk,0.21372668281922363
Beykoz,Kerch,0.21372668281922363
Yuzhnyy,SILLAMÄE,0.2136966553845031
Derince,Hopa,0.2136702963996743
Kos,PALDISKI,0.21367009692922845
INKOO,Cheikh Zennad,0.21364485502699135
SÖRÅKER,OULU,0.21362699330786739
Nea Karvali,Kalecik,0.21357246100005822
LIDKÖPING,PORI/MÄNTYLUOTO,0.2135467797433328
Izmir,OSLO,0.21352767091528346
OULU,LIDKÖPING,0.2135185339391394
Oktyabrsk,SÖDERHAMN,0.21349175558898237
Izmir,Inebolu,0.21343948437507554
KARLSHAMN,El Aabde,0.21332767156804283
Foca,Sinop,0.21331120735588527
KEMI,HÖNSÄTER,0.2132859370531907
Naxos,Vassiliko,0.21327183826976187
SKOGHALL,ÖREGRUND,0.2131633500497881
SKUTSKÄR,Gulluk,0.21315858930285497
HALMSTAD,Keramoti,0.21309419985065478
KARLSHAMN,Kalimnos Island,0.21299944619728228
STOCKHOLM,KLINTEHAMN,0.21294629795565231
TRELLEBORG,KAPELLSKÄR,0.2128504528275187
STENUNGSUND,Akdeniz,0.21282709578036685
KARLSHAMN,Bodrum,0.21274890047939185
Eregli,SUNDSVALL,0.2126995517506905
Syros (Syra),KALAJOKI,0.2126550394833328
Eleusis,Sitia,0.2125824968699319
Tuzla,Zonguldak,0.21255388370660924
HAMINA,Ashkelon,0.21252593790349297
Nikolayev,Amasra,0.2125138282257262
SKOGHALL,KOKKOLA,0.212450780980792
KIEL,Gulluk,0.21244804658571523
Haifa,Syros (Syra),0.212438217570858
Oktyabrsk,Ust Dunaysk,0.21243208026380547
SÖDERTÄLJE,ÖREGRUND,0.21242516741305298
Braila,Nikolayev,0.21240720822530768
LÅNGNÄS,El Dekheila,0.2123871664928032
VÄSTERVIK,GRUVÖN,0.21237513129874996
LOKSA,Novorossiysk,0.21232683095966004
Ashkelon,KARLSBORG,0.2123222390408753
KÖPING,Bandirmar,0.21222631170782794
VÄSTERÅS,LULEÅ,0.2122130167689391
HOLMSUND,Gulluk,0.21220831047430344
Bandirmar,Hopa,0.21218485202073417
KARLSKRONA,Novorossiysk,0.21213354905084336
Tasucu,Famagusta,0.2121022619778192
OSKARSHAMN,VÄSTERÅS,0.21209718121382615
Tuzla,Bartin,0.21204841868772825
NORRSUNDET,Bar,0.21201000387958682
NORRSUNDET,Zelenika,0.21200997963045956
LÄNSI,Gelibolu,0.21192983796403866
Nea Karvali,OSLO,0.21190708856437596
PRIMORSK,Sarkoy,0.21184541910871416
HARAHOLMEN,Sidi Kerir,0.21178094551327642
Kymi (Kimi),Corinth,0.21169320156179203
KÖGE,STENUNGSUND,0.21167987562530008
OSLO,SÖDERTÄLJE,0.2116457562198229
HÄRNÖSAND,KARLSBORG,0.21159045831830223
VÄSTERVIK,Karabiga,0.21157387783000803
Naxos,Haifa,0.21155128601120785
Eckerö,Ilyichevsk,0.21150238120314824
Ayancik,Burgas,0.21142713000951532
TROLLHÄTTAN,MALMÖ,0.21141325194536112
LÄNSI,SKÖLDVIK,0.21140803754129991
Maltepe,Samsun,0.211301289705798
Derince,SÖDERTÄLJE,0.21130090663062623
BROFJORDEN,Sarkoy,0.2112562512312442
Naxos,MARIESTAD,0.21121736455174994
PORI/MÄNTYLUOTO,Kas,0.21120980061696207
STRÖMSTAD,KRISTINEHAMN,0.2111984729441096
LULEÅ,Belgorod-Dnestrovskiy,0.21116419546350845
RAUMA,VÄSTERÅS,0.21115526475698457
Karabiga,Sitia,0.21115114666553894
Batroun,Bartin,0.2111444190436882
KASKINEN,KRISTINEHAMN,0.21114261665908182
OSLO,Thasos,0.2111362056724715
OTTERBÄCKEN,Famagusta,0.21100193776772003
HELSINKI/HELSINGFORS,LYSEKIL,0.21097060242263507
Maltepe,KÖPING,0.2109395190856788
TROLLHÄTTAN,Agio Theodoroi,0.21093884401250146
LIDKÖPING,ÅHUS,0.21092456638988485
Tasucu,Skiathos,0.21088907495975662
ÖRNSKÖLDSVIK,SKOGHALL,0.21087139391000512
Canakkale,PIETARSAARI,0.2108489457921536
Tekirdag,Mytilene,0.21075621909529113
Zonguldak,ÅMÅL,0.2107489048499882
Alexandria,HARAHOLMEN,0.2107407135260395
Karabiga,Saida,0.2106375903413052
Agio Theodoroi,Bandirmar,0.21056623587880963
Reni,Nikolayev,0.2105647915352062
Patmos,Famagusta,0.2105231149413449
OSKARSHAMN,Bar,0.21036479622888193
OSKARSHAMN,Zelenika,0.2103647776189662
Keramoti,Batumi,0.21034314290594197
SAINT PETERSBURG,Gulluk,0.210285959341314
El Dekheila,Lappeenranta,0.21023599926196607
Aamshite,Amasra,0.21021591788652616
Rhodes,Sidi Kerir,0.21020219518787964
El Dekheila,LOVIISA,0.21019304641930753
Mudanya,Medgidia,0.2101367651615663
Thira,Vassiliko,0.21012299698917025
Maltepe,Itea,0.2100724951609377
PRIMORSK,Bar,0.21006606758058577
PRIMORSK,Zelenika,0.21006602565164537
KRISTINEHAMN,KUNDA,0.2100200906824481
Mersin,Ashdod,0.20989138149763734
Gelibolu,SAINT PETERSBURG,0.20985979696675205
Tasucu,MUUGA,0.20985430572256075
Aamshite,KARLSKRONA,0.20984730057572434
KAPELLSKÄR,UST-LUGA,0.20981314042717805
Bartin,RUNDVIK,0.2097773232256629
Yali Island,UDDEVALLA,0.20977388315947426
Dikili,Sinop,0.209738264119156
Amorgos,Akrotiri,0.20968787956742535
HELSINKI/HELSINGFORS,Lappeenranta,0.20962177134538842
UDDEVALLA,Iskenderun,0.20958069316579972
Idhra (Hydra),Medgidia,0.20952160643143936
NYNÄSHAMN,Ust Dunaysk,0.20948576364544208
RAUMA,Alexandria,0.20948496291241162
RONEHAMN,Gulluk,0.2094708314224171
HARGSHAMN,SÖDERTÄLJE,0.20945316591718313
LOVIISA,Karabiga,0.20943790885816027
VÄSTERVIK,Akdeniz,0.209406819974291
Tasucu,Yuzhnyy,0.20937891635960287
HÖNSÄTER,Karabiga,0.2093744074628858
MARIESTAD,UST-LUGA,0.20930717301866256
HAMINA,HÄRNÖSAND,0.20928461469595577
Eregli,Yalta,0.2092775221610668
Poti,Famagusta,0.20924060265581723
VISBY,Kos,0.209133897950849
TORNIO,Cheikh Zennad,0.2091257410671881
GRISSLEHAMN,KANTVIK,0.20904584607813897
SKELLEFTEHAMN,Lappeenranta,0.2090184324826347
Parainen,Novorossiysk,0.20901323311326014
ÅHUS,Akdeniz,0.20901290739126138
STRÅ,Ceyhan,0.2090035021151829
VÄSTERVIK,Kas,0.20900253390049103
Itea,Berdyansk,0.20898032954555715
Itea,Kerch,0.20898032954555715
HALMSTAD,NYNÄSHAMN,0.20895842711067034
NORRKÖPING,BERGKVARA,0.2089572549128146
Achladi,VYBORG,0.2089506743397771
Kos,Yuzhnyy,0.20878602989247624
Foca,Lappeenranta,0.2086577614971998
HARGSHAMN,Saida,0.2086224911279148
El Dekheila,OULU,0.20860165139746112
SKUTSKÄR,Novorossiysk,0.20858585784490832
STORUGNS,Gelibolu,0.20855310135583982
Alexandria,LÅNGNÄS,0.20854559917955728
MUSSALO,HÖNSÄTER,0.20854301402336578
Syros (Syra),Zonguldak,0.20853700261228533
Naxos,VYSOTSKI,0.20851519606744262
LÄNSI,Thasos,0.20848996758150964
Ilyichevsk,MUUGA,0.2084473628082208
MARIESTAD,Gorele,0.20842433949361835
Trabzon,MARIESTAD,0.2084243136774901
VARBERG,Bar,0.20825731320916643
VARBERG,Zelenika,0.20825728270995655
Tuzla,OSLO,0.20820040205404955
Bartin,Yalta,0.2081815290255949
Agnesberg,Berdyansk,0.2081496100377272
Agnesberg,Kerch,0.2081496100377272
Parainen,HÖNSÄTER,0.20810663350880165
STORUGNS,Yumurtalik Bay,0.20806169676371447
KARLSKRONA,Kas,0.20803683207911083
Aamshite,Skopelos,0.20800852044540905
Skopelos,Latchi,0.20791817499434137
Syros (Syra),VYSOTSKI,0.20791207246736948
Idhra (Hydra),KALAJOKI,0.2078588249031403
Bartin,Giresun,0.20781811190518087
Bartin,Ordu,0.20781811190518087
Cide,KARLSBORG,0.2078001517276208
KALMAR,SILLAMÄE,0.20779309850589534
BÅLSTA,LÅNGNÄS,0.20777477046810328
GRISSLEHAMN,Anamur,0.2077702100201191
Keramoti,RUNDVIK,0.20771028951055623
Sariyer,KALAJOKI,0.20767890034636494
Akrotiri,Ceyhan,0.20762866454617704
Ambarli,Aliaga,0.20747451635845734
OTTERBÄCKEN,Yalta,0.20741022265208853
Finike,Corinth,0.20736452981688758
OULU,Bar,0.20723257330980613
OULU,Zelenika,0.20723254132591126
RONEHAMN,MARIESTAD,0.20719917629767057
Otranto,Cheikh Zennad,0.2070742907852737
VÄSTERÅS,Lappeenranta,0.20706364454234866
KOVERHAR,Burgas,0.20699228634431616
KARLSKRONA,LIDKÖPING,0.20690425439107915
GRUVÖN,ÖREGRUND,0.20686946739205725
HAMINA,Cide,0.20681626852706303
Eregli,Cheikh Zennad,0.20681426261833297
MÖNSTERÅS,El Aabde,0.20676302385015322
RAAHE,Bar,0.20675586722814993
RAAHE,Zelenika,0.20675582593869696
HAMINA,Sidi Kerir,0.20668883655921258
Canakkale,HAMINA,0.20660055456582593
VAASA,VYBORG,0.20649054953023915
RONEHAMN,Gelibolu,0.2064450770085795
Mudanya,Hopa,0.20643067507567192
OXELÖSUND,UDDEVALLA,0.2064182732579839
Thira,Belgorod-Dnestrovskiy,0.20641650510279574
Canakkale,KARLSBORG,0.20625155862597222
LYSEKIL,VENTSPILS,0.2062124898906328
PIETARSAARI,KANTVIK,0.20620898587736644
LÅNGNÄS,Sitia,0.20618603253759687
LÄNSI,YSTAD,0.20616197183175186
VENTSPILS,Tekirdag,0.20613669543566898
MARIEHAMN,Gulluk,0.2061359688527259
Naxos,Ayvalik,0.20612365521112233
LÄNSI,OXELÖSUND,0.20609411794548385
Akrotiri,Marmaris,0.20607351838499924
PORI/MÄNTYLUOTO,Anamur,0.20605333366562598
SÖDERTÄLJE,Ayancik,0.2060077999551138
VARBERG,NYNÄSHAMN,0.20595988971568605
Bodrum,Odessa,0.20593815061423534
Finike,KALAJOKI,0.20593635244787878
Parainen,Ej Jiye,0.20590992585653634
FREDRIKSHAMN,BERGKVARA,0.2058212605608411
NORRSUNDET,Gelibolu,0.20580494342549863
UDDEVALLA,Kas,0.20580243339092535
SÖDERTÄLJE,TALLIN,0.20567744370403745
Lavrion (Laurium),SKELLEFTEHAMN,0.20567350976155102
DEGERHAMN,Bar,0.20562642884107182
DEGERHAMN,Zelenika,0.20562638806599148
Naxos,Ashdod,0.2055833120572764
Sarkoy,HÖNSÄTER,0.20554781965439278
Patmos,VYSOTSKI,0.20541600120421755
Parainen,KRISTINEHAMN,0.20538633905027626
Ashdod,Marmaris,0.20530849139375085
STOCKHOLM,Batumi,0.20530793953544624
Sidi Kerir,KARLSBORG,0.20530792717111776
BÅLSTA,KANTVIK,0.20527902047306057
Tekirdag,Corinth,0.2052491582301954
Lavrion (Laurium),Varna,0.2052416512103043
Cesme,Ayancik,0.20523026156168184
KRAMFORS,VYBORG,0.20522940210336224
Gelibolu,LOVIISA,0.20522606630520737
Bodrum,VYSOTSKI,0.20518190082331839
Lavrion (Laurium),Mangalia,0.20516969760621806
SKUTSKÄR,Lappeenranta,0.2051437302881543
Fethiye,KALAJOKI,0.20496198054856263
Idhra (Hydra),LULEÅ,0.2049511726120546
Patmos,TORNIO,0.20493381823629625
Tasucu,Erdek,0.20487898853281342
Samos,Saida,0.20486304070318775
VÄSTERVIK,VYBORG,0.20482257871445658
HALMSTAD,Bar,0.20478044135022144
HALMSTAD,Zelenika,0.20478040990925223
Idhra (Hydra),SKOGHALL,0.2047495198264095
Yuzhnyy,Latchi,0.20469441541379146
VAASA,Kherson,0.20467147850363454
Ambarli,Zelenika,0.20465429112467193
Ambarli,Bar,0.20465426783390914
SKOGHALL,SÖDERHAMN,0.20459146288496077
Yuzhnyy,Gulluk,0.20457825574624766
Nea Karvali,SKELLEFTEHAMN,0.20456861071896706
Lavrion (Laurium),VÄSTERÅS,0.20451753399642097
Constanta,LOVIISA,0.20451323764434504
LOVIISA,Kerch,0.20449939899407735
LOVIISA,Berdyansk,0.20449939899407735
Nea Karvali,Amasra,0.20437023648296976
Eleusis,HÖNSÄTER,0.20433311605474325
Karabiga,Yalta,0.20432912748672868
SLITE,Bandirmar,0.20427422892918162
TAALINTEHDAS,El Aabde,0.2042513563391284
KARLSHAMN,Akdeniz,0.20419349381524549
HARGSHAMN,Ust Dunaysk,0.20417185954602798
Bartin,ÅMÅL,0.2041309177745001
STRÅ,Ain El Mraisse _El Jisr,0.2041147623549196
Mudanya,Saida,0.20407782436866131
LÅNGNÄS,Sidi Kerir,0.20400080540520873
Sariyer,TAALINTEHDAS,0.20398865099445201
UUSIKAUPUNKI/NYSTAD,Sidi Kerir,0.20395150988246707
Syros (Syra),Belgorod-Dnestrovskiy,0.20395133912248387
LOVIISA,HÖNSÄTER,0.2038619244725111
Derince,Zonguldak,0.20377448721970923
HARAHOLMEN,SKOGHALL,0.20376968947521312
SILLAMÄE,Karabiga,0.20366063624124156
SÖLVESBORG,Kas,0.20364153242743896
Yumurtalik Bay,Ust Dunaysk,0.20355118232224054
Cesme,Ashkelon,0.20351718558661078
PIETARSAARI,MARIESTAD,0.20350414209753995
ÖREGRUND,Sitia,0.20348690425942945
Bodrum,HARGSHAMN,0.20347383756375245
STORUGNS,Akdeniz,0.20342982010254237
Alexandria,Gulluk,0.20338247522088013
HARAHOLMEN,Gulluk,0.20330987524141275
TORNIO,Kas,0.20324820404255436
UUSIKAUPUNKI/NYSTAD,Novorossiysk,0.2032447244144443
Aamshite,Bartin,0.20323704272526044
Samsun,Zelenika,0.20321067976414345
Samsun,Bar,0.20321063669911357
STENUNGSUND,ÅMÅL,0.20320088855948926
Sariyer,KARLSKRONA,0.20316666772033454
Ambarli,STOCKHOLM,0.20314318721156632
Novorossiysk,SKELLEFTEHAMN,0.203090040331225
HANKO/HANGÖ,Gorele,0.20302538763837108
HANKO/HANGÖ,Trabzon,0.20302536261671925
HELSINKI/HELSINGFORS,Bar,0.2030141122934732
HELSINKI/HELSINGFORS,Zelenika,0.20301407019325277
Idhra (Hydra),LIDKÖPING,0.2030126937111757
VISBY,MARIESTAD,0.20299696271514592
MUSSALO,Vassiliko,0.20298664273807163
YSTAD,OTTERBÄCKEN,0.20291602163854855
Braila,Iskenderun,0.20290987169291924
Bodrum,Gorele,0.20290607984954004
Bodrum,Trabzon,0.20290605037439996
Buyukcekmece,GRISSLEHAMN,0.2028886419963924
SÖLVESBORG,LIDKÖPING,0.20288515585806405
STOCKHOLM,STORUGNS,0.20282796123915245
Mytilene,Fethiye,0.20280614638205796
TALLIN,Gulluk,0.20274493424203638
LÄNSI,En Naqoura,0.2027087680580145
HELSINKI/HELSINGFORS,Gelibolu,0.20263922132250234
GRENÅ,Canakkale,0.2026178764057033
GRISSLEHAMN,Gorele,0.20257516268269668
Trabzon,GRISSLEHAMN,0.20257515968687012
Alexandria,Gorele,0.20253857810399833
Trabzon,Alexandria,0.20253857132611888
Sariyer,Mangalia,0.20252917986983962
LYSEKIL,Kalecik,0.20243084896443053
STOCKHOLM,SKÖLDVIK,0.20240682910150487
Eckerö,Belgorod-Dnestrovskiy,0.2023374919016932
KALMAR,HOLMSUND,0.2022563613982979
KALMAR,PORI/MÄNTYLUOTO,0.20223156426980482
Vassiliko,Michurin,0.2021450636330442
VISBY,Bodrum,0.2020863827032916
OTTERBÄCKEN,Kerch,0.20207799911172838
OTTERBÄCKEN,Berdyansk,0.20207799911172838
KOKKOLA,VYBORG,0.2020355043833997
BÅLSTA,Thasos,0.20202101278389878
Parainen,Batroun,0.20201981831674243
KARLSHAMN,LIDKÖPING,0.2020165546928342
Braila,Mytilene,0.20194396012932453
KIEL,Canakkale,0.20191064460909666
Abu Qir,BROFJORDEN,0.20187057581328408
Diliskelesi,VYSOTSKI,0.20186361484664606
PORI/MÄNTYLUOTO,Kherson,0.20185477467407695
Agio Theodoroi,SKOGHALL,0.20181933381559375
STORUGNS,Ain El Mraisse _El Jisr,0.2017797462654478
LÄNSI,UST-LUGA,0.20165897477630623
Vassiliko,LOVIISA,0.20162718792096268
SÖRÅKER,Ashkelon,0.20160837926101915
PORI/MÄNTYLUOTO,Latchi,0.20152109876004823
Agio Theodoroi,Mangalia,0.2014730238808134
Maltepe,Constanta,0.20146332170358383
Constanta,Novorossiysk,0.20144816308268806
FALKENBERG,Giresun,0.20142022571777363
FALKENBERG,Ordu,0.20142022571777363
Tasucu,Kalecik,0.20139289842362038
Cesme,Trabzon,0.20138753713688248
Cesme,Gorele,0.20138753598520182
NORRSUNDET,Tekirdag,0.2013690747358146
Alexandria,Lappeenranta,0.20133809474810785
KÖPING,Keramoti,0.20122038043567889
Derince,Bartin,0.2012072268087173
Abu Qir,Tekirdag,0.20118968801694467
Aamshite,Amorgos,0.2011853797121724
Iskenderun,Famagusta,0.2011715963335612
LÄNSI,Hadera,0.2010848653335083
NYNÄSHAMN,Odessa,0.20104594816727683
BÅLSTA,VYBORG,0.20103402132772372
KARLSHAMN,Tuapse,0.20101628598125637
TRELLEBORG,OSLO,0.2009668530806589
Constanta,MUSSALO,0.20093458357751773
Amorgos,PORI/MÄNTYLUOTO,0.20092552264021574
Agio Theodoroi,Basarabi,0.20085448221823862
LÅNGNÄS,OTTERBÄCKEN,0.20083877981152626
Novorossiysk,Sitia,0.20082177742165697
Naxos,FREDRIKSHAMN,0.2007718814771169
SKOGHALL,SKELLEFTEHAMN,0.20075976213866742
KIEL,Lappeenranta,0.20069065426072863
TAALINTEHDAS,VYBORG,0.2006856771186868
Ceyhan,Paphos,0.2006692863439773
NORRKÖPING,Yumurtalik Bay,0.20065462939977377
HELSINKI/HELSINGFORS,HÖNSÄTER,0.20065019717735802
Eleusis,Odessa,0.2005966119056332
PIETARSAARI,Ej Jiye,0.20057842791587194
Yali Island,VYBORG,0.2004386672102589
Burgas,Lappeenranta,0.20039417419132477
SLITE,Maltepe,0.20039133820257266
KALMAR,SKÖLDVIK,0.20038491166867223
MÖNSTERÅS,Batroun,0.20036935523782606
SIMRISHAMN,Tekirdag,0.2003097927991373
Thira,Mariupol,0.20021484334893758
OXELÖSUND,Kerch,0.20021098735422893
OXELÖSUND,Berdyansk,0.20021098735422893
Lavrion (Laurium),Basarabi,0.20014841878024617
Aliaga,Inebolu,0.20008393011403847
ÖRNSKÖLDSVIK,Belgorod-Dnestrovskiy,0.20006684459976537
Eregli,Ain El Mraisse _El Jisr,0.20004055697070314
PALDISKI,Sevastopol,0.200009353101139
VISBY,Bar,0.1999948503569568
VISBY,Zelenika,0.19999481226545518
Agio Theodoroi,Yalta,0.19993550380555575
HELSINKI/HELSINGFORS,Cheikh Zennad,0.19990385159252733
PRIMORSK,Novorossiysk,0.19984870250989573
Iskenderun,Akdeniz,0.19976889870088138
LYSEKIL,ÅHUS,0.1997126957047287
